Chem,220,223,226,229,232,235,238,241,244,247,250,253,256,259,262,265,268,271,274,277,280,283,286,289,292,295,298,301,304,307,310,313,316,319,322,325,328,331,334,337,340,343,346,349,352,355,358,361,364,367,370,373,376,379,382,385,388,391,394,397,400,403,406,409,412,415,418,421,424,427,430,433,436,439,442,445,448,451,454,457,460,463,466,469,472,475,478,481,484,487,490,493,496,499,502,505,508,511,514,517,520,523,526,529,532,535,538,541,544,547,550,553,556,559,562,565,568,571,574,577,580,583,586,589,592,595,598,601,604,607,610,613,616,619,622,625,628,631,634,637,640,643,646,649,652,655,658,661,664,667,670,673,676,679,682,685,688,691,694,697,700,703,706,709,712,715,718,721,724,727,730,733,736,739,742,745,748
rna,0.072,0.055,0.042,0.031,0.028,0.024,0.02,0.017,0.016,0.017,0.015,0.015,0.014,0.012,0.012,0.012,0.011,0.01,0.008,0.009,0.008,0.006,0.005,0.006,0.007,0.006,0.005,0.005,0.004,0.004,0.004,0.004,0.005,0.004,0.003,0.002,0.003,0.003,0.004,0.003,0.004,0.003,0.002,0.003,0.004,0.004,0.001,0.003,0.002,0.002,0.004,0.005,0.003,0.004,0.002,0.002,0.004,0.003,0.002,0.004,0.003,0.003,0.003,0.004,0.004,0.002,0,0.002,0.004,0.003,0,0,0.003,0.001,0.002,0.001,-0.001,0,0.003,0.001,0.004,0.004,0.001,0.001,0.002,-0.001,0.001,0.003,-0.002,0.002,0.002,0.001,0.002,0.002,0.005,0.003,0.004,0.005,0.008,0.008,0.004,0,0.001,0.001,0.004,0,-0.001,0.004,0.005,0.003,0.003,0.003,0.003,0.002,0.001,0.004,0,0.001,0.004,0.002,0.005,0.003,0.001,0.002,0.003,0.003,0.004,0.004,0.002,0.003,0.004,0.005,0.003,0.006,0.006,0.002,0,0.007,0.006,0.009,0.008,0.003,0.005,0.005,-0.001,0.003,0.002,0.003,0.001,0,0,0.006,0.009,0.01,0.004,0,0.001,0.005,0.006,0.005,0.003,-0.001,0.004,0.011,0.008,0.006,0.006,0.003,0.005,0.003,0.005,0.002,0.003,0.003,0.001,0.004,0.006
rna,0.055,0.046,0.032,0.025,0.022,0.02,0.019,0.014,0.013,0.014,0.013,0.012,0.011,0.01,0.01,0.009,0.01,0.006,0.005,0.005,0.003,0.002,0.002,0.003,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.001,0.002,0.004,0.004,0.004,0.003,0.002,0.003,0.004,0.004,0,0.002,0.001,0.002,0.004,0.005,0.003,0.003,0.003,0.003,0.005,0.004,0.002,0.004,0.003,0.004,0.003,0.004,0.004,0.003,0.001,0.002,0.003,0.002,0,0,0.003,0.001,0.002,0.002,-0.001,0,0.004,0.002,0.003,0.004,0.002,0.003,0.004,0,0.002,0.003,-0.002,0.002,0.001,0.001,0.003,0.003,0.005,0.004,0.005,0.006,0.009,0.009,0.005,0,0.002,0.001,0.005,0,-0.001,0.005,0.006,0.004,0.005,0.004,0.004,0.003,0.001,0.004,0.001,0.002,0.005,0.002,0.005,0.003,0.001,0.003,0.003,0.005,0.005,0.006,0.003,0.004,0.005,0.004,0.003,0.005,0.006,0.004,0,0.009,0.008,0.01,0.009,0.004,0.007,0.006,-0.001,0.002,0.002,0.003,0.001,0.001,0.003,0.007,0.009,0.012,0.006,0,0.001,0.005,0.005,0.004,0.004,0,0.005,0.014,0.009,0.005,0.003,0.003,0.007,0.006,0.005,0.003,0.001,0.005,0.002,0.005,0.005
rna,0.067,0.06,0.037,0.027,0.024,0.021,0.019,0.017,0.015,0.015,0.014,0.014,0.014,0.011,0.012,0.011,0.011,0.009,0.007,0.007,0.006,0.006,0.005,0.005,0.006,0.004,0.005,0.005,0.005,0.003,0.003,0.003,0.004,0.005,0.004,0.004,0.003,0.002,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.003,0.003,0.002,0.003,0.005,0.005,0.003,0.005,0.003,0.004,0.005,0.004,0.003,0.004,0.002,0.003,0.003,0.004,0.003,0.003,0.002,0.001,0.002,0.003,0,0,0.003,0.002,0.003,0.002,-0.001,-0.001,0.003,0.001,0.005,0.004,0.001,0.002,0.003,0.001,0.003,0.003,-0.002,0.003,0.003,0.002,0.003,0.002,0.005,0.003,0.004,0.006,0.008,0.007,0.004,0.002,0.003,0.002,0.005,0.001,-0.002,0.004,0.005,0.005,0.004,0.003,0.004,0.004,0.003,0.005,-0.001,0.001,0.004,0.002,0.005,0.004,0.002,0.003,0.004,0.006,0.005,0.005,0.004,0.004,0.005,0.006,0.003,0.004,0.003,0.002,-0.001,0.009,0.008,0.008,0.009,0.004,0.005,0.004,-0.002,0.002,-0.001,0.002,0,-0.002,0.002,0.006,0.009,0.009,0.006,0.002,0.002,0.005,0.006,0.003,0.004,0.002,0.004,0.013,0.008,0.005,0.007,0.005,0.007,0.006,0.005,0.002,0.002,0.004,0,0.008,0.006
rna,0.066,0.051,0.04,0.031,0.029,0.026,0.024,0.021,0.02,0.019,0.018,0.017,0.015,0.015,0.014,0.013,0.014,0.012,0.011,0.012,0.01,0.01,0.01,0.011,0.012,0.011,0.012,0.012,0.01,0.009,0.009,0.008,0.009,0.007,0.006,0.006,0.004,0.004,0.006,0.005,0.005,0.004,0.005,0.005,0.006,0.007,0.006,0.005,0.004,0.005,0.006,0.006,0.005,0.006,0.004,0.004,0.006,0.005,0.004,0.005,0.004,0.005,0.004,0.004,0.005,0.005,0.003,0.003,0.003,0.004,0.002,0.002,0.004,0.002,0.003,0.003,0.001,-0.001,0.002,0.002,0.006,0.005,0.001,0.002,0.004,0.001,0.003,0.004,0,0.005,0.004,0.002,0.002,0.004,0.006,0.003,0.004,0.006,0.009,0.007,0.003,0.002,0.003,0.003,0.007,0.004,0.002,0.005,0.003,0.004,0.004,0.003,0.004,0.006,0.005,0.004,0.001,0.003,0.003,0,0.005,0.006,0.003,0.007,0.008,0.008,0.005,0.004,0.005,0.005,0.007,0.008,0.004,0.002,0.003,0.004,0.001,0.009,0.007,0.008,0.008,0.002,0.005,0.004,-0.002,0.002,0.001,0.003,0.001,0,0.003,0.006,0.009,0.01,0.007,0.002,0.003,0.008,0.008,0.004,0.002,0.001,0.002,0.01,0.008,0.005,0.005,0.005,0.006,0.008,0.004,0.001,0,0.007,0.001,0.008,0.009
rna,0.061,0.048,0.031,0.027,0.024,0.023,0.021,0.016,0.016,0.017,0.015,0.014,0.013,0.011,0.011,0.009,0.01,0.008,0.007,0.006,0.005,0.006,0.004,0.005,0.006,0.004,0.004,0.004,0.004,0.005,0.006,0.005,0.005,0.004,0.004,0.003,0.004,0.003,0.004,0.004,0.005,0.004,0.003,0.004,0.004,0.004,0.001,0.002,0.002,0.004,0.005,0.006,0.004,0.004,0.003,0.003,0.005,0.005,0.004,0.005,0.005,0.006,0.004,0.004,0.006,0.004,0.003,0.003,0.006,0.004,0.003,0.002,0.004,0.002,0.003,0.003,0.001,0.002,0.005,0.003,0.005,0.006,0.004,0.004,0.007,0.002,0.004,0.003,-0.001,0.002,0.003,0.004,0.003,0.002,0.005,0.003,0.005,0.006,0.009,0.009,0.006,0.002,0.002,0.004,0.009,0.003,0.001,0.005,0.004,0.004,0.005,0.004,0.006,0.002,0.002,0.006,0.002,0.003,0.008,0.004,0.004,0.005,0.004,0.003,0.004,0.003,0.005,0.008,0.003,0.004,0.006,0.005,0.003,0.008,0.007,0.005,0.002,0.008,0.007,0.01,0.008,0.003,0.006,0.006,-0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.007,0.007,0.01,0.005,0,0.002,0.005,0.007,0.009,0.005,-0.001,0.004,0.013,0.011,0.004,0.001,0.002,0.006,0.007,0.007,0.005,0.003,0.005,0.005,0.007,0.005
rna,0.052,0.045,0.034,0.026,0.023,0.019,0.016,0.014,0.013,0.014,0.012,0.01,0.011,0.009,0.009,0.008,0.009,0.006,0.004,0.006,0.004,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.002,0.003,0.004,0.003,0.003,0.003,0.003,0.001,0.001,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.004,0.001,0.002,0.002,0.002,0.004,0.006,0.004,0.004,0.003,0.002,0.005,0.003,0.003,0.004,0.002,0.004,0.003,0.003,0.003,0.001,0.001,0.001,0.001,0.003,0.001,-0.001,0.003,0.001,0.002,0.001,-0.001,0,0.003,0.002,0.003,0.003,0.001,0.001,0.003,0,0.002,0.002,-0.001,0.002,0.001,0.001,0.003,0.002,0.003,0.001,0.001,0.003,0.006,0.006,0.003,0.001,0.001,0,0.005,0.001,0,0.002,0.003,0.002,0.004,0.002,0.004,0.003,0.001,0.002,-0.001,0.001,0.003,0,0.003,0.002,0.002,0.002,0.003,0.005,0.003,0.005,0.005,0.004,0.005,0.003,0.002,0.005,0.004,0.004,0.001,0.007,0.005,0.006,0.005,0.003,0.005,0.005,0,0.002,0,0.001,0.001,-0.001,0.003,0.005,0.006,0.007,0.004,0.003,0,0.003,0.005,0.004,0.002,0.001,0.002,0.011,0.008,0.003,0.003,0.002,0.006,0.007,0.003,0.001,0.001,0.003,0.004,0.004,0.006
rna,0.245,0.25,0.214,0.192,0.181,0.174,0.18,0.191,0.205,0.23,0.239,0.251,0.255,0.264,0.26,0.24,0.224,0.202,0.181,0.154,0.129,0.107,0.085,0.068,0.052,0.037,0.029,0.025,0.022,0.019,0.019,0.019,0.018,0.016,0.015,0.016,0.014,0.014,0.015,0.015,0.015,0.013,0.014,0.013,0.013,0.013,0.011,0.012,0.011,0.012,0.014,0.014,0.011,0.013,0.012,0.011,0.013,0.011,0.009,0.011,0.009,0.01,0.01,0.012,0.01,0.01,0.009,0.008,0.01,0.01,0.008,0.007,0.011,0.008,0.009,0.009,0.007,0.006,0.008,0.007,0.01,0.01,0.007,0.007,0.008,0.006,0.008,0.008,0.004,0.007,0.006,0.005,0.008,0.007,0.01,0.008,0.008,0.01,0.011,0.008,0.006,0.007,0.008,0.007,0.011,0.008,0.005,0.006,0.005,0.009,0.008,0.009,0.01,0.009,0.009,0.012,0.007,0.007,0.009,0.006,0.012,0.01,0.007,0.01,0.01,0.009,0.007,0.008,0.01,0.011,0.013,0.012,0.007,0.009,0.007,0.008,0.006,0.013,0.008,0.009,0.012,0.009,0.007,0.004,-0.003,0.004,0.006,0.006,0.005,0.005,0.007,0.004,0.008,0.01,0.007,0.005,0.004,0.009,0.01,0.011,0.006,0.003,0.007,0.016,0.012,0.009,0.005,0.005,0.014,0.014,0.01,0.01,0.009,0.007,0.006,0.011,0.008
rna,0.242,0.204,0.176,0.158,0.152,0.149,0.156,0.169,0.186,0.209,0.221,0.235,0.24,0.25,0.246,0.226,0.209,0.186,0.164,0.139,0.114,0.092,0.069,0.052,0.037,0.024,0.015,0.011,0.008,0.006,0.006,0.007,0.006,0.005,0.006,0.005,0.004,0.004,0.006,0.005,0.006,0.005,0.005,0.006,0.005,0.005,0.004,0.004,0.003,0.004,0.006,0.007,0.005,0.006,0.004,0.004,0.007,0.005,0.004,0.005,0.004,0.006,0.004,0.005,0.005,0.003,0.003,0.002,0.003,0.005,0.003,0.002,0.005,0.003,0.003,0.003,0.001,0.001,0.004,0.003,0.004,0.005,0.002,0.003,0.004,0.001,0.003,0.004,0,0.004,0.003,0.004,0.004,0.003,0.005,0.003,0.002,0.005,0.008,0.008,0.005,0.003,0.004,0.003,0.007,0.004,0.001,0.005,0.006,0.005,0.005,0.004,0.005,0.006,0.004,0.004,0,0.001,0.004,0.001,0.004,0.005,0.004,0.005,0.004,0.007,0.005,0.006,0.006,0.006,0.006,0.005,0.004,0.005,0.005,0.005,0.002,0.009,0.007,0.008,0.008,0.005,0.007,0.006,0,0.003,0.002,0.003,0,-0.001,0.002,0.006,0.008,0.009,0.006,0.003,0.002,0.004,0.007,0.006,0.005,0.001,0.003,0.012,0.009,0.006,0.005,0.006,0.007,0.009,0.006,0.003,0.004,0.006,0.003,0.007,0.009
rna,0.244,0.221,0.178,0.158,0.153,0.148,0.154,0.169,0.183,0.209,0.221,0.236,0.242,0.248,0.245,0.226,0.209,0.186,0.165,0.138,0.114,0.092,0.069,0.051,0.036,0.024,0.015,0.01,0.008,0.006,0.006,0.005,0.005,0.005,0.004,0.003,0.005,0.003,0.005,0.004,0.005,0.004,0.004,0.005,0.004,0.005,0.002,0.003,0.003,0.004,0.004,0.005,0.004,0.005,0.003,0.002,0.005,0.004,0.004,0.004,0.004,0.005,0.002,0.003,0.005,0.003,0.002,0.002,0.004,0.003,0.002,0.001,0.003,0.002,0.003,0.002,0,0,0.004,0.003,0.003,0.005,0.003,0.002,0.004,0,0.002,0.002,-0.002,0.003,0.002,0.003,0.003,0.001,0.004,0.002,0.003,0.006,0.007,0.008,0.005,0,0.002,0.003,0.006,0.002,0,0.004,0.004,0.003,0.002,0.001,0.005,0.003,0.003,0.004,-0.001,0.001,0.006,0.002,0.003,0.003,0.002,0.002,0.003,0.003,0.004,0.005,0.001,0.003,0.004,0.001,0.001,0.007,0.006,0.004,0.001,0.009,0.006,0.008,0.008,0.002,0.006,0.006,-0.003,0.001,0.003,0.004,0.002,0.002,0.002,0.006,0.008,0.009,0.004,0,0.002,0.003,0.004,0.005,0.002,-0.001,0.004,0.012,0.008,0.003,0.003,0.003,0.005,0.007,0.005,0.003,0.002,0.003,0.004,0.005,0.005
rna,0.337,0.327,0.312,0.294,0.282,0.268,0.276,0.295,0.318,0.358,0.38,0.406,0.419,0.43,0.427,0.393,0.361,0.327,0.291,0.243,0.201,0.161,0.121,0.09,0.061,0.039,0.025,0.014,0.011,0.007,0.006,0.005,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.004,0.003,0.002,0.003,0.003,0.004,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.002,0.002,0.004,0.003,0.003,0.004,0.003,0.003,0.001,0.001,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.003,0.004,0.004,0.004,0.002,0.001,0.002,0.001,0.003,0.003,0.002,0.004,0.001,0.003,0.001,0,0.003,0.007,0.003,0,0.003,0.004,0.005,0.002,-0.001,0,0.003,0.003,0.003,0.001,0.001,-0.002,0.001,0.004,0.002,0,0,0.001,0.002,0.002,0.002,0.002,0.004,0.001,0.002,0.005,0.003,0.006,0.003,0.003,0,0,0.006,0.007,0,-0.002,0.005,0.006,0.006,0.003,0.007,0.005,0.004,0.003,0.003,0.003,0,0.003,-0.001,-0.001,0.002,-0.001,0,0.002,0.002,0,0.006,0.005,0.011,0.007,0.005,0,-0.001,0.004,0.001,0.001,0,0.005,0.006,0.002,0.003,-0.001,0,0.006,0.004,0.003,0.006,0.005,0,0.005,0.006
rna,0.326,0.318,0.296,0.29,0.274,0.262,0.27,0.29,0.316,0.354,0.376,0.402,0.415,0.426,0.422,0.389,0.359,0.321,0.286,0.24,0.196,0.157,0.119,0.087,0.059,0.038,0.024,0.015,0.011,0.008,0.007,0.006,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.005,0.004,0.005,0.005,0.004,0.004,0.003,0.004,0.003,0.006,0.006,0.004,0.004,0.004,0.003,0.003,0.002,0.003,0.002,0.006,0.005,0.003,0.004,0.004,0.005,0.003,0.003,0.003,0.003,0.005,0.005,0.003,0.002,0.003,0.004,0.004,0.005,0.006,0.008,0.006,0.003,0.002,0.004,0.003,0.003,0.006,0.005,0.004,0.005,0.008,0.004,0.002,0.004,0.007,0.006,0.002,0.004,0.006,0.008,0.009,0.005,0.001,0.005,0.005,0.005,0.003,-0.001,-0.002,0.002,0.003,0.003,0.001,-0.001,0.003,0.006,0.004,0.005,0.003,0.004,0.002,0.003,0.003,0.004,0.007,0.006,0.007,0.005,0.004,0.009,0.01,0.004,0,0.005,0.006,0.008,0.009,0.01,0.01,0.007,0.003,0.004,0.002,0.004,0.006,0.003,0.002,0.002,-0.001,-0.001,0.002,0.004,0.003,0.009,0.005,0.012,0.008,0.007,0.004,0.007,0.006,0.001,0.007,-0.004,0.002,0.009,0.005,0.005,0,0.004,0.01,0.009,0.007,0.006,0.009,0.002,0.008,0.012
rna,0.316,0.322,0.319,0.292,0.281,0.272,0.277,0.294,0.319,0.36,0.381,0.408,0.422,0.432,0.429,0.395,0.363,0.328,0.292,0.245,0.202,0.162,0.122,0.092,0.063,0.04,0.027,0.017,0.014,0.01,0.008,0.006,0.006,0.006,0.007,0.006,0.007,0.004,0.005,0.006,0.007,0.006,0.005,0.005,0.005,0.006,0.004,0.005,0.006,0.006,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.002,0.006,0.006,0.005,0.006,0.005,0.007,0.003,0.003,0.004,0.003,0.005,0.005,0.003,0.002,0.004,0.005,0.004,0.004,0.006,0.009,0.006,0.001,0.001,0.005,0.003,0.004,0.004,0.004,0.006,0.005,0.006,0.003,0.003,0.006,0.006,0.005,0.002,0.002,0.003,0.009,0.008,0.005,-0.001,0.005,0.007,0.004,0.002,0,0,0.004,0.003,0.005,0.003,-0.001,0.003,0.003,0.003,0.004,0.003,0.005,0.001,0.002,0,0.001,0.006,0.006,0.007,0.007,0.004,0.008,0.007,0.003,0,0.005,0.007,0.005,0.006,0.008,0.011,0.009,0.007,0.005,0.004,0.004,0.002,0.003,0,0.004,-0.001,0,0.001,0.004,0.001,0.008,0.003,0.01,0.009,0.006,0.004,0.005,0.003,0,0.004,-0.001,-0.001,0.007,0.005,0.007,0,0.004,0.008,0.006,0.007,0.007,0.007,0.001,0.003,0.01
rna,0.225,0.185,0.174,0.164,0.157,0.149,0.152,0.162,0.176,0.195,0.206,0.218,0.224,0.23,0.228,0.21,0.195,0.176,0.156,0.132,0.109,0.089,0.068,0.052,0.037,0.027,0.02,0.013,0.013,0.011,0.008,0.007,0.007,0.008,0.007,0.007,0.006,0.005,0.005,0.006,0.006,0.005,0.006,0.007,0.006,0.006,0.006,0.007,0.006,0.006,0.005,0.005,0.004,0.003,0.003,0.004,0.003,0.004,0.003,0.007,0.006,0.005,0.006,0.005,0.005,0.004,0.003,0.004,0.004,0.006,0.005,0.003,0.003,0.005,0.004,0.003,0.004,0.006,0.008,0.006,0.002,0.001,0.004,0.003,0.004,0.006,0.004,0.005,0.005,0.008,0.003,0.002,0.003,0.006,0.005,0.002,0.004,0.005,0.01,0.011,0.007,0,0.006,0.006,0.005,0.002,0,0,0.004,0.004,0.006,0.003,-0.002,0.002,0.003,0.004,0.004,0.004,0.004,0.002,0.003,0.001,0.002,0.004,0.004,0.007,0.004,0.003,0.008,0.007,0.005,0,0.004,0.007,0.005,0.006,0.008,0.011,0.009,0.006,0.006,0.004,0.005,0.007,0.005,0,0.003,-0.001,0,0.001,0.004,0.003,0.009,0.005,0.013,0.009,0.007,0.005,0.006,0.004,0.001,0.004,-0.001,0.002,0.008,0.005,0.007,0,0.003,0.008,0.006,0.002,0.008,0.01,-0.001,0.003,0.011
rna,0.234,0.209,0.187,0.169,0.161,0.156,0.164,0.174,0.188,0.209,0.22,0.233,0.241,0.246,0.245,0.226,0.211,0.188,0.168,0.144,0.119,0.096,0.074,0.058,0.041,0.03,0.023,0.018,0.015,0.012,0.01,0.008,0.008,0.008,0.007,0.006,0.005,0.004,0.005,0.005,0.006,0.004,0.004,0.004,0.004,0.006,0.005,0.006,0.006,0.005,0.004,0.005,0.005,0.004,0.002,0.004,0.003,0.004,0.003,0.006,0.004,0.004,0.006,0.004,0.005,0.002,0.003,0.004,0.003,0.004,0.004,0.003,0.003,0.004,0.004,0.003,0.005,0.005,0.008,0.005,0,0.001,0.004,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.002,0.002,0.004,0.006,0.004,0,0.002,0.004,0.007,0.004,0,0,0.005,0.005,0.002,0.001,0.001,0,0.002,0.002,0.003,0.002,-0.001,0.003,0.002,0.002,0.003,0.001,0.005,0.002,0.002,0.003,0.002,0.004,0.003,0.003,0.002,0.002,0.007,0.006,0.001,-0.002,0.005,0.005,0.006,0.005,0.007,0.007,0.005,0.004,0.004,0.003,0.002,0.005,0,-0.001,0.003,-0.002,0,0.001,0.004,0,0.005,0.002,0.009,0.007,0.005,0.002,0.003,0.005,0.002,0.002,0,0.005,0.007,0.003,0.005,-0.003,0.001,0.006,0.004,0.003,0.005,0.005,-0.001,0.002,0.006
rna,0.214,0.192,0.178,0.162,0.155,0.152,0.155,0.166,0.181,0.204,0.217,0.231,0.237,0.243,0.24,0.221,0.205,0.184,0.161,0.136,0.11,0.087,0.067,0.05,0.033,0.02,0.014,0.009,0.007,0.006,0.005,0.004,0.004,0.003,0.004,0.003,0.004,0.003,0.002,0.003,0.004,0.003,0.002,0.004,0.003,0.004,0.002,0.002,0.002,0.004,0.003,0.003,0.003,0.001,0.002,0.003,0.002,0.002,0,0.004,0.004,0.002,0.003,0.003,0.005,0.002,0.001,0.002,0.002,0.003,0.003,0.001,0,0.002,0.003,0.002,0.003,0.005,0.008,0.004,0,0.001,0.003,0.002,0.002,0.002,0.003,0.004,0.003,0.004,0.002,0,0.004,0.006,0.004,0,0.002,0.004,0.007,0.006,0.002,0,0.004,0.004,0.002,0.001,-0.001,-0.002,0.002,0.003,0.003,0.002,-0.002,0.002,0.003,0.004,0.003,0.002,0.005,0.002,0.002,0.002,0.003,0.006,0.006,0.008,0.006,0.003,0.008,0.007,0.002,0,0.004,0.005,0.006,0.006,0.008,0.008,0.006,0.003,0.003,0.003,0.003,0.004,0.002,0,0.002,-0.002,0,0,0,-0.001,0.006,0.003,0.008,0.006,0.005,0.001,0.003,0.002,-0.002,0.002,-0.002,0.002,0.008,0.004,0.005,-0.002,0.001,0.007,0.006,0.005,0.008,0.007,0.003,0.007,0.01
rna,0.22,0.18,0.159,0.151,0.152,0.165,0.187,0.22,0.256,0.303,0.328,0.357,0.373,0.392,0.387,0.355,0.319,0.271,0.225,0.169,0.12,0.083,0.058,0.044,0.034,0.028,0.024,0.02,0.02,0.018,0.015,0.014,0.014,0.013,0.012,0.012,0.011,0.009,0.01,0.008,0.009,0.007,0.009,0.009,0.009,0.009,0.009,0.01,0.008,0.01,0.009,0.007,0.007,0.008,0.007,0.007,0.006,0.007,0.006,0.01,0.009,0.007,0.008,0.008,0.009,0.006,0.007,0.007,0.009,0.01,0.009,0.007,0.005,0.006,0.007,0.007,0.008,0.009,0.011,0.008,0.006,0.004,0.006,0.006,0.006,0.009,0.008,0.008,0.008,0.011,0.007,0.006,0.007,0.009,0.008,0.005,0.005,0.009,0.011,0.013,0.01,0.004,0.009,0.009,0.009,0.004,0.001,0.005,0.006,0.006,0.006,0.005,0.002,0.006,0.007,0.005,0.008,0.007,0.007,0.003,0.003,0.004,0.005,0.008,0.008,0.013,0.008,0.004,0.01,0.013,0.008,0.001,0.005,0.008,0.008,0.009,0.01,0.01,0.011,0.006,0.007,0.005,0.006,0.008,0.005,0.004,0.006,0.002,0.003,0.003,0.007,0.006,0.009,0.009,0.017,0.011,0.009,0.006,0.007,0.005,0.005,0.006,-0.003,0.002,0.01,0.007,0.009,0.003,0.007,0.013,0.007,0.007,0.008,0.01,0.003,0.01,0.016
rna,0.203,0.177,0.154,0.141,0.144,0.161,0.185,0.216,0.25,0.298,0.322,0.353,0.373,0.386,0.384,0.351,0.313,0.268,0.222,0.166,0.117,0.08,0.054,0.041,0.031,0.026,0.022,0.017,0.016,0.014,0.012,0.011,0.012,0.011,0.011,0.011,0.009,0.008,0.008,0.007,0.009,0.009,0.009,0.009,0.009,0.009,0.008,0.009,0.008,0.008,0.008,0.008,0.007,0.006,0.004,0.005,0.006,0.008,0.006,0.009,0.009,0.007,0.008,0.008,0.009,0.006,0.005,0.007,0.008,0.009,0.007,0.004,0.004,0.006,0.008,0.006,0.007,0.01,0.011,0.008,0.004,0.005,0.006,0.005,0.005,0.007,0.005,0.008,0.008,0.008,0.006,0.004,0.008,0.008,0.007,0.003,0.002,0.003,0.011,0.013,0.008,0,0.007,0.007,0.006,0.004,0.001,0.003,0.006,0.005,0.009,0.003,-0.002,0.003,0.004,0.004,0.006,0.006,0.006,0.004,0.003,0,0,0.004,0.006,0.01,0.007,0.005,0.01,0.008,0.008,0,0.002,0.007,0.006,0.009,0.01,0.012,0.011,0.008,0.006,0.005,0.006,0.006,0.007,0.001,0.006,0,0.001,0.002,0.005,0.004,0.011,0.006,0.013,0.01,0.007,0.006,0.003,0.004,0.002,0.004,-0.001,0,0.005,0.004,0.007,0.003,0.008,0.009,0.007,0.004,0.012,0.008,0.001,0.008,0.018
rna,0.204,0.166,0.144,0.138,0.142,0.157,0.184,0.214,0.248,0.294,0.32,0.35,0.37,0.385,0.381,0.348,0.314,0.266,0.219,0.164,0.117,0.08,0.053,0.04,0.031,0.025,0.02,0.017,0.016,0.014,0.011,0.012,0.013,0.012,0.012,0.012,0.011,0.01,0.011,0.01,0.012,0.01,0.012,0.011,0.011,0.012,0.01,0.011,0.01,0.01,0.01,0.01,0.009,0.009,0.008,0.009,0.008,0.009,0.008,0.012,0.013,0.01,0.009,0.009,0.011,0.008,0.008,0.01,0.011,0.011,0.01,0.007,0.006,0.009,0.011,0.009,0.009,0.012,0.014,0.01,0.006,0.006,0.008,0.008,0.007,0.01,0.009,0.01,0.01,0.011,0.009,0.007,0.01,0.01,0.01,0.007,0.004,0.006,0.013,0.016,0.012,0.002,0.01,0.01,0.01,0.006,0.003,0.005,0.008,0.008,0.011,0.007,0.002,0.007,0.008,0.008,0.009,0.008,0.008,0.006,0.005,0.002,0.004,0.007,0.008,0.012,0.01,0.007,0.012,0.011,0.011,0.003,0.005,0.011,0.009,0.011,0.013,0.015,0.014,0.01,0.007,0.006,0.009,0.009,0.01,0.003,0.006,0,0.004,0.007,0.009,0.007,0.013,0.008,0.015,0.013,0.012,0.01,0.008,0.007,0.005,0.007,-0.002,0,0.008,0.007,0.01,0.005,0.008,0.013,0.009,0.008,0.014,0.01,0.003,0.011,0.02
rna,0.091,0.071,0.062,0.059,0.055,0.051,0.052,0.057,0.061,0.065,0.067,0.069,0.07,0.071,0.071,0.067,0.063,0.058,0.051,0.044,0.039,0.034,0.029,0.027,0.024,0.022,0.021,0.018,0.019,0.016,0.013,0.012,0.012,0.012,0.01,0.009,0.008,0.008,0.007,0.007,0.008,0.007,0.007,0.008,0.008,0.007,0.005,0.006,0.005,0.007,0.007,0.007,0.005,0.004,0.003,0.004,0.004,0.006,0.004,0.008,0.008,0.006,0.007,0.007,0.006,0.004,0.004,0.005,0.007,0.008,0.006,0.003,0.002,0.005,0.006,0.005,0.005,0.008,0.009,0.006,0.002,0.003,0.004,0.004,0.004,0.007,0.004,0.006,0.005,0.007,0.004,0.003,0.006,0.007,0.006,0.003,0.001,0.003,0.011,0.013,0.008,0,0.007,0.007,0.007,0.003,-0.002,0.001,0.005,0.004,0.007,0.002,-0.001,0.005,0.004,0.004,0.007,0.005,0.006,0.004,0.003,0.001,0,0.003,0.005,0.01,0.006,0.003,0.01,0.009,0.008,0.001,0.003,0.009,0.007,0.008,0.009,0.011,0.011,0.007,0.006,0.006,0.006,0.005,0.006,0.001,0.004,-0.001,0.001,0.003,0.005,0.004,0.01,0.008,0.014,0.01,0.01,0.007,0.004,0.005,0.002,0.005,-0.001,0,0.007,0.005,0.007,0.002,0.005,0.01,0.007,0.006,0.011,0.009,0.002,0.009,0.017
